date,ret_1d,gross_ret,signal,net_ret,buy_hold_equally_weighted,strategy_curve_gross,strategy_curve_net,strategy_dd
2024-05-27,-0.0005646785209398097,0.0,0.0,0.0,1.0220667129314829,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-05-28,-0.004208621444608806,0.0,0.0,0.0,1.0177652210456187,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-05-29,0.0004780241548768438,0.0,0.0,0.0,1.018251737405272,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-05-30,0.00929124659751659,0.0,0.0,0.0,1.027712565395854,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-05-31,0.0023598727042739576,0.0,0.0,0.0,1.0301378362267712,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-03,0.002538315494318788,0.0,0.0,0.0,1.0327526510577498,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-04,-0.005065247851513621,0.0,0.0,0.0,1.0275215029108347,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-05,0.0018631880613847462,0.0,0.0,0.0,1.0294359687078745,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-06,0.00238277696062551,0.0,0.0,0.0,1.0318888850165508,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-07,0.0019863131283286094,0.0,0.0,0.0,1.0339385394558356,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-10,0.0011610435163070365,0.0,0.0,0.0,1.0351389870933307,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-11,0.01063544258507485,0.0,0.0,0.0,1.0461481483581343,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-12,-0.0007106993534394923,0.0,0.0,0.0,1.0454046515454942,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-13,0.0016706349356606198,0.0,0.0,0.0,1.0471511410782681,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-14,0.0028685625369701873,0.0,0.0,0.0,1.050154959612111,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-17,-0.004619216718514308,0.0,0.0,0.0,1.0453040662656399,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-18,0.009955965210545325,0.0,0.0,0.0,1.0557110771838223,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-19,0.0028030529415974947,0.0,0.0,0.0,1.0586702912241994,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-20,0.005483654931624049,0.0,0.0,0.0,1.0644756737876349,0.9998677272153897,0.9998277302608454,-0.00017226973915462906
2024-06-21,-0.000826925871279649,-0.0023528279476968785,0.1,-0.0023728279476968785,1.063595431313632,0.9975152104827972,0.9974553110796001,-0.00254468892039994
2024-06-24,-0.003398243597428063,0.0,0.0,-2e-05,1.0599810749489167,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-06-25,-0.004896870051607116,0.0,0.0,0.0,1.054790485367729,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-06-26,-0.005205669515440947,0.0,0.0,0.0,1.049299594692873,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-06-27,-0.003948756768200734,0.0,0.0,0.0,1.0451561658164592,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-06-28,-0.010982766969376324,0.0,0.0,0.0,1.0336774592006903,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-01,0.0044422887669539725,0.0,0.0,0.0,1.0382693529663511,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-02,-0.0019646843207882458,0.0,0.0,0.0,1.0362294814478232,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-03,0.011165574069958361,0.0,0.0,0.0,1.0477995784764034,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-04,0.0059715432782802115,0.0,0.0,0.0,1.0540565590062392,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-05,0.002300000465376395,0.0,0.0,0.0,1.0564808895824866,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-08,0.00870565854692611,0.0,0.0,0.0,1.0656782514685446,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-09,-0.0008764573699548084,0.0,0.0,0.0,1.0647442299110443,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-10,-0.002071913545907278,0.0,0.0,0.0,1.062538171918165,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-11,-0.00533754733219789,0.0,0.0,0.0,1.0568668241332848,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-12,-0.003510174336368632,0.0,0.0,0.0,1.0531570373302528,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-15,-0.0036831745906750423,0.0,0.0,0.0,1.0492780760903675,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-16,-0.01141468452112201,0.0,0.0,0.0,1.037300897876866,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-17,-0.002283596950933775,0.0,0.0,0.0,1.0349321207092737,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-18,-0.001935558330795828,0.0,0.0,0.0,1.0329289492212266,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-19,-0.0014238303529357065,0.0,0.0,0.0,1.0314582336308995,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-22,0.0054682349316419465,0.0,0.0,0.0,1.0370984895745696,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-23,0.0017320966814264316,0.0,0.0,0.0,1.0388948444266741,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-24,0.006865130513548712,0.0,0.0,0.0,1.0460269931235162,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-25,-0.0015001837853143019,0.0,0.0,0.0,1.0444577603894312,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-26,-0.00860542501745234,0.0,0.0,0.0,1.0354697574485037,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-29,-0.0009750056753900394,0.0,0.0,0.0,1.0344601685582966,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-30,-0.0016342125822602193,0.0,0.0,0.0,1.0327696407349916,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-07-31,0.0016984991841984653,0.0,0.0,0.0,1.034523799127245,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-01,0.0018864407962904228,0.0,0.0,0.0,1.036475367026652,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-02,-0.0019337358923850578,0.0,0.0,0.0,1.0344710974078595,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-05,0.005748022751472548,0.0,0.0,0.0,1.0404172608115005,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-06,-0.0034018915622882396,0.0,0.0,0.0,1.036877874110687,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-07,-0.002749271332990089,0.0,0.0,0.0,1.0340272154955827,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-08,-0.0025764718902078097,0.0,0.0,0.0,1.0313630734411485,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-09,0.007697801699371942,0.0,0.0,0.0,1.0393023018605532,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-12,0.0035440835729629084,0.0,0.0,0.0,1.0429856760759197,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-13,0.006335988464522724,0.0,0.0,0.0,1.0495940212881991,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-14,-0.0008611025653719184,0.0,0.0,0.0,1.0486902131838687,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-15,-0.0022488538262828706,0.0,0.0,0.0,1.0463318621853648,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-16,-0.006921707883370654,0.0,0.0,0.0,1.0390894586862545,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-19,0.004026639235094787,0.0,0.0,0.0,1.0432734970693738,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-20,0.0032885201345185023,0.0,0.0,0.0,1.046704322970296,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-21,-0.0024948279953902253,0.0,0.0,0.0,1.0440929757224535,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-22,0.014194333413629768,0.0,0.0,0.0,1.0589131795346869,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-23,0.003145248674870338,0.0,0.0,0.0,1.0622437248094212,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-26,-0.001608667994393853,0.0,0.0,0.0,1.0605349273270746,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-27,-0.00304540770974151,0.0,0.0,0.0,1.0573051660829424,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-28,0.003932413153214342,0.0,0.0,0.0,1.0614629268250084,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-29,0.001927399476835745,0.0,0.0,0.0,1.0635087899148516,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-08-30,-0.0045200046879939615,0.0,0.0,0.0,1.0587017251987136,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-02,0.0005888647982037809,0.0,0.0,0.0,1.0593251573764808,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-03,0.007894072715726152,0.0,0.0,0.0,1.0676875471984089,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-04,0.008101205180394266,0.0,0.0,0.0,1.0763371030868152,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-05,-0.0029450513657671928,0.0,0.0,0.0,1.0731672350313435,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-06,-0.00252241371395181,0.0,0.0,0.0,1.0704602632803366,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-09,0.0010093064115599293,0.0,0.0,0.0,1.0715406856873857,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-10,0.008359125376649956,0.0,0.0,0.0,1.080497828625228,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-11,0.003975070110332624,0.0,0.0,0.0,1.0847928832480755,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-12,0.003890212880047317,0.0,0.0,0.0,1.0890129584946708,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-13,0.002966185536927279,0.0,0.0,0.0,1.092243172981684,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-16,-8.523806828527602e-05,0.0,0.0,0.0,1.0921500722835211,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-17,-0.005482422743219473,0.0,0.0,0.0,1.0861624438882251,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-18,0.0001136873407274419,0.0,0.0,0.0,1.086285926808069,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-19,0.005593173425362685,0.0,0.0,0.0,1.0923617123862372,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-20,0.010254409969924837,0.0,0.0,0.0,1.1035632372204949,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-23,0.0008686402421259176,0.0,0.0,0.0,1.1045218366580754,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-24,0.002406209624742883,0.0,0.0,0.0,1.1071795477321806,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-25,0.0021356426449672616,0.0,0.0,0.0,1.109544087589953,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-26,-0.010972760097385615,0.0,0.0,0.0,1.0973693264993558,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-27,0.001490812444662515,0.0,0.0,0.0,1.099005298347692,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-09-30,0.00031733403404131665,0.0,0.0,0.0,1.0993540501324492,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-10-01,0.007392723484995911,0.0,0.0,0.0,1.1074812706371888,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-10-02,-0.005493290968333753,0.0,0.0,0.0,1.101397553775599,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-10-03,-0.004615768962803568,0.0,0.0,0.0,1.0963137571311736,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-10-04,-0.0051799078007303545,0.0,0.0,0.0,1.0906349529485617,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-10-07,-0.0005639332606197867,0.0,0.0,0.0,1.0900199076233996,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-10-08,-0.0045065785119002945,0.0,0.0,0.0,1.0851076473301604,0.9975152104827972,0.9974353619733785,-0.0025646380266215463
2024-10-09,-0.004159205533937993,0.0015514775486797916,0.1,0.0015314775486797915,1.0805944615984664,0.9990628329363279,0.9989629118365001,-0.0010370881634998996
2024-10-10,-0.0019271997231669613,0.0,0.0,-2e-05,1.0785119402512182,0.9990628329363279,0.9989429325782634,-0.0010570674217366127
2024-10-11,0.0035855665591626117,0.0,0.0,0.0,1.0823790165978406,0.9990628329363279,0.9989429325782634,-0.0010570674217366127
2024-10-14,-0.0007594585059181314,0.0013290043758106718,0.1,0.0013090043758106718,1.0815569946470582,1.0003905918130103,1.0002505532481933,0.0
2024-10-15,0.003308725501888754,0.00214104005410094,0.1,0.00214104005410094,1.085135569856993,1.0025324681398275,1.0023921297468343,0.0
2024-10-16,0.0010640402625159084,0.0,0.0,-2e-05,1.086290197793609,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-17,0.00018758655850148465,0.0,0.0,0.0,1.086493971233347,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-18,-0.0018643792981988482,0.0,0.0,0.0,1.0844683343657617,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-21,0.003275513452038359,0.0,0.0,0.0,1.0880205249832864,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-22,-0.0028117157840460093,0.0,0.0,0.0,1.0849613204998247,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-23,-0.004428257088412735,0.0,0.0,0.0,1.0801568328416677,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-24,-0.008323589132316645,0.0,0.0,0.0,1.0711660511666292,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-25,0.0021891952508945713,0.0,0.0,0.0,1.0735110427987626,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-28,0.011136520228321211,0.0,0.0,0.0,1.0854662202422172,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-29,0.003078935726768295,0.0,0.0,0.0,1.088808300967921,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-30,-0.003556234131710345,0.0,0.0,0.0,1.0849362437251293,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-10-31,-0.013871915226329556,0.0,0.0,0.0,1.0698861001262019,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-01,-9.237607146587168e-05,0.0,0.0,0.0,1.0697872682513563,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-04,0.016325573217480138,0.0,0.0,0.0,1.0872521586263217,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-05,-0.0023124541372500527,0.0,0.0,0.0,1.0847379378738724,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-06,-0.006058890320733856,0.0,0.0,0.0,1.0781656296815556,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-07,-0.0012301263884251235,0.0,0.0,0.0,1.0768393496893913,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-08,0.005140586822854854,0.0,0.0,0.0,1.0823749358607362,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-11,0.0032133128752559136,0.0,0.0,0.0,1.0858529451779917,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-12,0.006619813334706959,0.0,0.0,0.0,1.0930410889840116,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-13,0.0005898049285271934,0.0,0.0,0.0,1.093685770005377,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-14,0.005956692854744506,0.0,0.0,0.0,1.1002005202169038,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-15,0.006449542556127119,0.0,0.0,0.0,1.107296310292316,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-18,-0.00533240749174495,0.0,0.0,0.0,1.1013917551517316,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-19,0.001181564716885064,0.0,0.0,0.0,1.102693120789087,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-20,-9.744153490289786e-05,0.0,0.0,0.0,1.1025856726788705,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-21,-0.0038947502555165435,0.0,0.0,0.0,1.0982913768484757,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-22,0.0008794261826324367,0.0,0.0,0.0,1.0992572430414356,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-25,-0.00727150907008659,0.0,0.0,0.0,1.0912639840283014,1.0025324681398275,1.0023720819042394,-2.0000000000020002e-05
2024-11-26,0.005415264242083906,0.0005130114861443324,0.1,0.0004930114861443324,1.097173466859684,1.0030467788112158,1.0028662628540086,0.0
2024-11-27,-0.0012070683364665325,0.0,0.0,-2e-05,1.0958491035082265,1.0030467788112158,1.0028462055287515,-2.0000000000020002e-05
2024-11-28,-0.0013799231193620254,0.0011278511120017764,0.1,0.0011078511120017763,1.0943369159949632,1.004178066236088,1.0039572098127132,0.0
2024-11-29,-0.0047836867260173666,0.0,0.0,-2e-05,1.0891019510161273,1.004178066236088,1.003937130668517,-1.999999999990898e-05
2024-12-02,0.00772971909531669,0.002011917979243649,0.1,0.001991917979243649,1.0975204031636434,1.0061983901419105,1.0059368910891258,0.0
2024-12-03,0.0032962123628331175,0.0,0.0,-2e-05,1.101138063485013,1.0061983901419105,1.005916772351304,-1.999999999990898e-05
2024-12-04,-0.0004032455017755288,0.0,0.0,0.0,1.1006940345140788,1.0061983901419105,1.005916772351304,-1.999999999990898e-05
2024-12-05,-0.0015321768937749947,0.0001122745071675535,0.1,9.22745071675535e-05,1.0990075765472802,1.0063113605702765,1.0060095928257244,0.0
2024-12-06,0.0029027380853292152,0.0,0.0,-2e-05,1.1021977076957894,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-09,0.0035373975061284146,0.0,0.0,0.0,1.1060966191182529,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-10,0.0025355990538504457,0.0,0.0,0.0,1.1089012366591564,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-11,0.002375801906361541,0.0,0.0,0.0,1.111535766331178,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-12,0.0001887166156578357,0.0,0.0,0.0,1.1117455315991827,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-13,0.005156439778324351,0.0,0.0,0.0,1.1174781804816951,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-16,-0.009326852962439392,0.0,0.0,0.0,1.107055625803608,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-17,0.005353848778179027,0.0,0.0,0.0,1.1129826342131928,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-18,0.0009800364078224044,0.0,0.0,0.0,1.1140733977159956,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-19,0.003584327172017099,0.0,0.0,0.0,1.1180666012670504,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-20,0.004933758239423181,0.0,0.0,0.0,1.1235828715732754,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-23,-0.007372302970661692,0.0,0.0,0.0,1.1152994782313912,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-24,0.009649015534075189,0.0,0.0,0.0,1.1260610202219918,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-25,0.0035786707682009373,0.0,0.0,0.0,1.1300908218782706,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-26,-0.001766564359709217,0.0,0.0,0.0,1.1280944437091058,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-27,-0.0023084634790276576,0.0,0.0,0.0,1.1254902788849093,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-30,0.00800297747597897,0.0,0.0,0.0,1.1344975522362584,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2024-12-31,0.0012163229079444418,0.0,0.0,0.0,1.1358774675980503,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-05,2.6434747711916,0.0,0.0,0.0,4.1385408963585,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-06,-0.020931474177459743,0.0,0.0,0.0,4.051915134454011,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-07,-0.007492020291210972,0.0,0.0,0.0,4.021558104048417,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-10,0.027067223217527556,0.0,0.0,0.0,4.130410514932952,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-11,-0.0022445784286222936,0.0,0.0,0.0,4.121139484589778,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-12,-0.011873265698099624,0.0,0.0,0.0,4.072208100510315,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-13,-0.024795231331896254,0.0,0.0,0.0,3.9712367586265396,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-14,0.002096124364287157,0.0,0.0,0.0,3.9795609647526495,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-17,-0.002820548913893241,0.0,0.0,0.0,3.9683364183957446,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-18,-0.018285343871089408,0.0,0.0,0.0,3.895774022389211,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-19,0.006323477272663596,0.0,0.0,0.0,3.920408860879223,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-20,-0.016861283277171086,0.0,0.0,0.0,3.854305736513607,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-21,0.006650423369792983,0.0,0.0,0.0,3.8799385014580445,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
