date,portfolio_ret,equity,turnover
2024-04-04,0.0,1.0,0.0
2024-04-05,0.006983700966948759,1.0069837009669487,0.2
2024-04-08,0.003104997210285987,1.0101103825492543,0.2
2024-04-09,0.025130145946752117,1.0354946038850468,0.20000000000000007
2024-04-10,0.005106320713479918,1.0407821714295615,0.2
2024-04-11,0.008688244055558281,1.0498247409436154,0.2
2024-04-12,-0.008304389668905187,1.041106587210762,0.4000000000000001
2024-04-15,-0.010978683772462094,1.029676607216348,0.0
2024-04-16,0.0035526205201530385,1.0333346574602662,0.0
2024-04-17,0.015881164257462423,1.0497452148883213,0.4000000000000001
2024-04-18,-0.005002377583815099,1.0444939929566468,0.39999999999999997
2024-04-19,0.007363528252192442,1.0521851539830283,0.39999999999999997
2024-04-22,0.006642521877555874,1.0591743168876,0.0
2024-04-23,-0.005730670156470663,1.053104538239312,0.0
2024-04-24,-0.007773450529146575,1.044918282209289,0.0
2024-04-25,-0.01298482292766756,1.031350203340919,0.0
2024-04-26,0.016287442080100734,1.0481482600421343,0.39999999999999997
2024-04-29,-0.005556714461627333,1.0423239994476288,0.39999999999999997
2024-04-30,0.009888536046989582,1.052631057888809,0.0
2024-05-01,0.0007770086126596132,1.0534489612867417,0.0
2024-05-02,0.011484308049585758,1.0655470936726747,0.0
2024-05-03,-0.03141656323212978,1.032071266027495,0.39999999999999997
2024-05-06,0.006389724656018725,1.0386659172427994,0.39999999999999997
2024-05-07,-0.024483505204389577,1.0132357348523633,0.0
2024-05-08,0.008157119466933649,1.0215008197897204,0.0
2024-05-09,-0.0026174993860459406,1.0188270420210754,0.0
2024-05-10,-0.028833373250586214,0.9894508216406911,0.0
2024-05-13,0.007087796100972321,0.9964638473164198,0.0
2024-05-14,0.004805144248913651,1.0012519998416027,0.0
2024-05-15,-0.004305129395315355,0.9969414804249663,0.0
2024-05-16,0.002622846195322692,0.9995563045938582,0.39999999999999997
2024-05-17,0.005526169753221399,1.0050800224109466,0.0
2024-05-20,0.01785315171168902,1.0230238685334372,0.0
2024-05-21,-0.0024882972502388917,1.0204782810544366,0.39999999999999997
2024-05-22,0.012579015744549829,1.0333148934187915,0.0
2024-05-23,-0.0016490957223674661,1.031610858248196,0.4
2024-05-24,0.01012450355915915,1.0420554060541969,0.4000000000000001
2024-05-27,0.0011579350774832968,1.043262038561548,0.4000000000000001
2024-05-28,-0.009669754670193776,1.0331739505919317,0.4
2024-05-29,-0.005679279085406686,1.027306267382748,0.39999999999999997
2024-05-30,0.024695019663406995,1.0526756158561061,0.0
2024-05-31,0.012072305117813634,1.0653838370808033,0.39999999999999997
2024-06-03,0.011531000165686402,1.0776687782827015,0.40000000000000013
2024-06-04,-0.015162806005663224,1.0613282956592407,0.0
2024-06-05,-0.013611130653203053,1.0468824175610814,0.39999999999999997
2024-06-06,0.012003128415818187,1.0594482816553292,0.39999999999999997
2024-06-07,0.024316784911236677,1.0852106576449212,0.0
2024-06-10,0.015042930301834456,1.1015354059306817,0.0
2024-06-11,0.021716129617045388,1.1254564915836371,0.0
2024-06-12,-0.0012934847252977777,1.1240007308027864,0.0
2024-06-13,-0.001011990361297177,1.122863252897123,0.0
